,Order_ID,Date,Average Price,Total Volume,PLU 4046 sold,PLU 4225 sold,PLU 4770 sold ,Total Bags,Small Bags,Large Bags,XLarge Bags,Type,Year,Region
617,44,2017-02-26,0.95,6342089.92,2193499.5,2038284.77,155642.35,1954663.3,1870562.62,42309.14,41791.54,conventional,2017,California
618,45,2017-02-19,0.95,6194368.66,1999799.14,2098407.09,177817.01,1918345.42,1728825.22,145454.71,44065.49,conventional,2017,California
619,46,2017-02-12,0.79,1960503.39737,2429385.13,1870884.97,158534.53,2403372.01,2247565.14,101368.24,54438.63,conventional,2017,California
620,47,2017-02-05,0.67,1960503.39737,3986429.59,3550403.07,214137.93,3462625.7,3403581.49,7838.83,51205.38,conventional,2017,California
621,48,2017-01-29,0.76,1960503.39737,3009291.31,2295856.21,148335.97,2601998.58,2504421.68,48343.02,49233.88,conventional,2017,California
622,49,2017-01-22,0.76,1960503.39737,3089603.62,2659661.41,106559.24,2297516.21,2207074.93,61563.24,28878.04,conventional,2017,California
623,50,2017-01-15,0.93,1960503.39737,2075029.62,2450277.12,95137.62,2036110.0,1910596.03,99912.91,25601.06,conventional,2017,California
624,51,2017-01-08,1.0,1960503.39737,1988635.39,2569566.25,109029.01,1985817.56,1807926.97,144375.5,33515.09,conventional,2017,California
625,52,2017-01-01,0.89,1960503.39737,2266313.37,2877688.31,90899.53,1940375.45,1762033.74,151333.95,27007.76,conventional,2017,California
626,0,2017-12-31,0.93,1182647.5,144034.24,845964.7,120869.17,71779.39,63314.15,8409.9,55.34,conventional,2017,Chicago
627,1,2017-12-24,1.36,707646.11,83138.48,417905.67,116405.91,90196.05,78806.93,11311.18,77.94,conventional,2017,Chicago
628,2,2017-12-17,1.49,620053.78,113959.92,275986.91,99248.93,130858.02,77380.8,53445.77,31.45,conventional,2017,Chicago
629,3,2017-12-10,1.13,1021445.27,142085.83,277789.3,90891.04,510679.1,87489.87,423185.75,3.48,conventional,2017,Chicago
630,4,2017-12-03,1.56,654739.0,99971.0,378155.0,92092.0,84522.0,48070.0,36440.0,12.0,conventional,2017,Chicago
631,5,2017-11-26,1.7,506394.0,71736.0,278263.0,82294.0,74100.0,68552.0,5532.0,15.0,conventional,2017,Chicago
632,6,2017-11-19,1.71,555872.0,86790.0,285841.0,98666.0,84575.0,81798.0,2775.0,2.0,conventional,2017,Chicago
633,7,2017-11-12,1.78,541010.0,90581.0,276787.0,91330.0,82312.0,79021.0,3280.0,12.0,conventional,2017,Chicago
634,8,2017-11-05,1.77,538967.37,96105.5,284220.43,81793.52,76847.92,73426.03,3406.65,15.24,conventional,2017,Chicago
635,9,2017-10-29,1.94,551605.92,117423.1,268773.52,88632.79,76776.51,74126.58,2647.71,2.22,conventional,2017,Chicago
636,10,2017-10-22,2.06,519814.03,84590.83,275588.35,95627.48,64007.37,59543.29,4441.86,22.22,conventional,2017,Chicago
637,11,2017-10-15,2.11,546055.57,89191.92,288024.23,93956.96,74882.46,69716.43,5164.92,1.11,conventional,2017,Chicago
638,12,2017-10-08,2.22,516320.59,62315.4,296817.34,87406.94,69780.91,66070.17,3699.01,11.73,conventional,2017,Chicago
639,13,2017-10-01,2.14,537708.81,73349.22,293404.88,85663.08,85291.63,77980.21,7213.35,98.07,conventional,2017,Chicago
640,14,2017-09-24,2.07,551895.8,79162.45,322016.51,61656.4,89060.44,79455.71,9519.58,85.15,conventional,2017,Chicago
641,15,2017-09-17,2.15,553215.27,59561.15,315414.15,100807.96,77432.01,69984.74,7392.83,54.44,conventional,2017,Chicago
642,16,2017-09-10,2.02,590590.1,65245.47,318095.5,114858.97,92390.16,82436.76,7822.29,2131.11,conventional,2017,Chicago
643,17,2017-09-03,2.0,614460.2,65246.8,343566.36,114879.68,90767.36,79318.59,7988.55,3460.22,conventional,2017,Chicago
644,18,2017-08-27,1.93,624618.47,87298.17,336708.41,115570.89,85041.0,74670.87,8186.79,2183.34,conventional,2017,Chicago
645,19,2017-08-20,1.88,674811.14,91477.74,349704.0,140354.25,93275.15,79635.38,9073.11,4566.66,conventional,2017,Chicago
646,20,2017-08-13,1.89,640354.46,64033.75,355733.16,135484.85,85102.7,72282.38,8346.94,4473.38,conventional,2017,Chicago
647,21,2017-08-06,1.72,692140.55,68696.24,401419.79,136884.94,85139.58,71189.43,8973.49,4976.66,conventional,2017,Chicago
648,22,2017-07-30,1.62,735265.55,76110.93,447892.34,134637.19,76625.09,66465.51,7716.18,2443.4,conventional,2017,Chicago
649,23,2017-07-23,1.59,752799.06,79551.49,459858.58,127440.73,85948.26,73112.31,7949.29,4886.66,conventional,2017,Chicago
650,24,2017-07-16,1.54,801887.84,91095.18,486178.44,129762.05,94852.17,84928.16,5909.57,4014.44,conventional,2017,Chicago
651,25,2017-07-09,1.54,880107.48,82890.07,504037.61,168507.26,124672.54,122061.96,658.36,1952.22,conventional,2017,Chicago
652,26,2017-07-02,1.45,943746.5,128743.48,534893.06,149582.02,130527.94,128738.67,327.15,1462.12,conventional,2017,Chicago
653,27,2017-06-25,1.44,868770.67,132426.14,473567.46,139914.23,122862.84,119020.04,764.05,3078.75,conventional,2017,Chicago
654,28,2017-06-18,1.53,862382.95,68578.06,549159.54,138493.75,106151.6,103151.37,528.32,2471.91,conventional,2017,Chicago
655,29,2017-06-11,1.6,807370.03,87526.68,514710.25,122729.21,82403.89,76117.78,1456.0,4830.11,conventional,2017,Chicago
656,30,2017-06-04,1.64,776194.77,79878.4,493631.53,132270.53,70414.31,61829.43,2440.78,6144.1,conventional,2017,Chicago
657,31,2017-05-28,1.63,781085.77,62151.32,538899.85,103858.53,76176.07,69117.6,1927.78,5130.69,conventional,2017,Chicago
658,32,2017-05-21,1.64,764241.14,67698.15,496380.19,123099.28,77063.52,67000.24,2740.06,7323.22,conventional,2017,Chicago
659,33,2017-05-14,1.6,792532.64,99653.4,470279.57,147524.4,75075.27,68906.93,2127.03,4041.31,conventional,2017,Chicago
660,34,2017-05-07,1.51,976084.98,133904.86,591928.07,162708.29,87543.76,75728.85,2304.19,9510.72,conventional,2017,Chicago
661,35,2017-04-30,1.62,787324.19,81817.28,498579.75,125905.46,81021.7,72854.76,2421.11,5745.83,conventional,2017,Chicago
662,36,2017-04-23,1.63,719367.5,81460.1,470214.98,94819.76,72872.66,66653.73,1911.72,4307.21,conventional,2017,Chicago
663,37,2017-04-16,1.65,742675.28,65083.44,490301.8,104457.58,82832.46,75155.6,2307.78,5369.08,conventional,2017,Chicago
664,38,2017-04-09,1.65,699592.47,70040.01,454691.92,102227.68,72632.86,63362.77,2625.56,6644.53,conventional,2017,Chicago
665,39,2017-04-02,1.65,676300.83,64888.08,452598.7,97671.17,61142.88,56000.95,934.56,4207.37,conventional,2017,Chicago
666,40,2017-03-26,1.64,656875.03,60039.23,432870.45,101928.61,62036.74,56904.92,1563.34,3568.48,conventional,2017,Chicago
667,41,2017-03-19,1.64,678898.01,61927.68,448962.74,103000.56,65007.03,61719.23,814.44,2473.36,conventional,2017,Chicago
668,42,2017-03-12,1.66,665364.72,59930.13,446178.36,105820.92,53435.31,47528.05,1346.79,4560.47,conventional,2017,Chicago
669,43,2017-03-05,1.62,680803.2,59136.57,454626.1,98165.17,68875.36,62917.85,1104.45,4853.06,conventional,2017,Chicago
670,44,2017-02-26,1.61,674827.05,52553.89,442525.98,110938.64,68808.54,62915.36,1403.34,4489.84,conventional,2017,Chicago
671,45,2017-02-19,1.27,728402.35,61491.2,461727.3,133540.34,71643.51,64795.3,1514.44,5333.77,conventional,2017,Chicago
672,46,2017-02-12,1.05,874349.55,144293.33,454380.75,187793.92,87881.55,81975.72,2104.44,3801.39,conventional,2017,Chicago
673,47,2017-02-05,0.7,1621253.97,378806.26,912672.33,224554.5,105220.88,94444.33,1936.79,8839.76,conventional,2017,Chicago
674,48,2017-01-29,1.1,830499.38,86213.34,511365.64,135946.07,96974.33,85615.7,1691.15,9667.48,conventional,2017,Chicago
675,49,2017-01-22,1.21,845065.66,120093.41,497235.79,136328.96,91407.5,83227.7,1680.17,6499.63,conventional,2017,Chicago
676,50,2017-01-15,1.23,776820.81,78836.36,480071.92,142550.33,75362.2,67302.01,1595.12,6465.07,conventional,2017,Chicago
677,51,2017-01-08,1.16,822522.24,79629.99,499835.88,151447.25,91609.12,81467.82,1420.05,8721.25,conventional,2017,Chicago
678,52,2017-01-01,1.15,803348.87,87695.7,531287.44,114647.36,69718.37,63550.62,1078.38,5089.37,conventional,2017,Chicago
679,0,2017-12-31,0.88,3212261.75,1368619.91,755743.47,75509.63,1012388.74,959746.82,14343.09,38298.83,conventional,2017,LosAngeles
680,1,2017-12-24,1.1,2389829.32,1076720.74,350754.59,78272.26,884081.73,831557.36,15344.42,37179.95,conventional,2017,LosAngeles
681,2,2017-12-17,0.89,3130916.47,1046466.31,1167417.29,76600.37,840432.5,790545.51,14767.42,35119.57,conventional,2017,LosAngeles
682,3,2017-12-10,1.07,2404221.58,1024592.52,396712.41,62000.95,920915.7,868361.67,16284.72,36269.31,conventional,2017,LosAngeles
683,4,2017-12-03,1.01,2615853.0,1177940.0,396804.0,68958.0,972151.0,913002.0,23854.0,35296.0,conventional,2017,LosAngeles
684,5,2017-11-26,1.19,2153918.0,987928.0,327525.0,82683.0,755782.0,702784.0,16197.0,36801.0,conventional,2017,LosAngeles
685,6,2017-11-19,1.14,2391383.0,1042472.0,309130.0,73389.0,966392.0,893064.0,34871.0,38457.0,conventional,2017,LosAngeles
686,7,2017-11-12,1.08,2626121.0,1225567.0,413517.0,72562.0,914474.0,851550.0,23684.0,39240.0,conventional,2017,LosAngeles
687,8,2017-11-05,1.04,2691240.89,1079147.36,743292.73,69039.29,799761.51,748133.99,14912.26,36715.26,conventional,2017,LosAngeles
688,9,2017-10-29,1.09,2850377.2,1085428.83,843048.34,81784.71,840115.32,794198.46,16098.25,29818.61,conventional,2017,LosAngeles
689,10,2017-10-22,1.49,1968638.86,924450.62,360936.46,84635.32,598616.46,551747.52,15614.96,31253.98,conventional,2017,LosAngeles
690,11,2017-10-15,1.67,1779831.36,741758.67,385402.67,94134.88,558535.14,509468.27,15849.71,33217.16,conventional,2017,LosAngeles
691,12,2017-10-08,1.8,1711267.24,753730.08,343707.72,91288.33,522541.11,475271.7,17349.06,29920.35,conventional,2017,LosAngeles
692,13,2017-10-01,1.77,1697028.59,725653.31,335816.39,78098.02,557460.87,510568.78,17512.89,29379.2,conventional,2017,LosAngeles
693,14,2017-09-24,1.75,1760610.46,768658.64,337637.65,79407.42,574906.75,529354.38,16258.82,29293.55,conventional,2017,LosAngeles
694,15,2017-09-17,1.73,1865690.48,837463.16,357662.06,84556.11,586009.15,543636.79,13163.62,29208.74,conventional,2017,LosAngeles
695,16,2017-09-10,1.74,1969051.97,898753.94,359807.34,94971.16,615519.53,568315.4,14394.75,32809.38,conventional,2017,LosAngeles
696,17,2017-09-03,1.61,2176974.29,1050438.58,441327.04,112400.98,572807.69,521219.23,15575.83,36012.63,conventional,2017,LosAngeles
697,18,2017-08-27,1.66,2117126.8,1096036.21,344686.36,105558.18,570846.05,523454.36,14650.86,32740.83,conventional,2017,LosAngeles
698,19,2017-08-20,1.45,2309865.74,1207541.43,324882.97,99791.22,677650.12,618120.14,22264.21,37265.77,conventional,2017,LosAngeles
699,20,2017-08-13,1.19,2832849.85,1412649.35,452871.67,120591.71,846737.12,784481.79,21556.57,40698.76,conventional,2017,LosAngeles
700,21,2017-08-06,1.22,2742628.31,1359069.5,414552.66,109001.34,860004.81,793163.78,20822.11,46018.92,conventional,2017,LosAngeles
701,22,2017-07-30,1.39,2426027.85,1263812.03,399835.58,100595.71,661784.53,603467.35,18679.7,39637.48,conventional,2017,LosAngeles
702,23,2017-07-23,1.38,2484918.32,1266618.54,407573.08,99404.46,711322.24,652958.02,12421.66,45942.56,conventional,2017,LosAngeles
703,24,2017-07-16,1.37,2558156.26,1327685.51,409058.25,105463.36,715949.14,658086.39,14421.29,43441.46,conventional,2017,LosAngeles
704,25,2017-07-09,1.12,3382974.98,1520215.45,437585.1,87693.03,1337481.4,1285980.32,788.55,50712.53,conventional,2017,LosAngeles
705,26,2017-07-02,1.07,3507155.74,1521073.33,497356.53,104452.24,1384273.64,1337890.74,411.72,45971.18,conventional,2017,LosAngeles
706,27,2017-06-25,0.92,3655667.22,1609002.4,414532.82,90801.1,1541330.9,1496630.45,696.59,44003.86,conventional,2017,LosAngeles
707,28,2017-06-18,0.99,3631321.55,1581223.4,480083.42,93204.86,1476809.87,1424124.05,963.71,51722.11,conventional,2017,LosAngeles
708,29,2017-06-11,0.99,3390850.94,1280363.31,415143.16,96489.25,1598855.22,1550403.66,468.39,47983.17,conventional,2017,LosAngeles
709,30,2017-06-04,0.96,3637220.72,1330141.06,418291.29,89031.2,1799757.17,1761072.22,559.34,38125.61,conventional,2017,LosAngeles
710,31,2017-05-28,1.13,3243908.89,1296066.67,466479.64,102414.38,1378948.2,1324066.55,300.84,54580.81,conventional,2017,LosAngeles
711,32,2017-05-21,1.14,2921916.66,1169688.69,428611.48,91670.96,1231945.53,1178399.48,401.84,53144.21,conventional,2017,LosAngeles
712,33,2017-05-14,0.94,3551402.91,1376168.79,430527.04,88215.9,1656491.18,1602634.76,674.27,53182.15,conventional,2017,LosAngeles
713,34,2017-05-07,0.87,4214313.1,1745366.17,583071.39,97893.53,1787982.01,1727340.36,488.13,60153.52,conventional,2017,LosAngeles
714,35,2017-04-30,0.99,3299258.02,1329981.71,518018.74,105295.61,1345961.96,1286252.05,686.15,59023.76,conventional,2017,LosAngeles
715,36,2017-04-23,1.04,3074226.19,1118405.84,429077.76,108744.24,1417998.35,1358189.5,3262.06,56546.79,conventional,2017,LosAngeles
716,37,2017-04-16,1.18,2789630.4,1044500.39,455872.03,109370.93,1179887.05,1117995.97,574.14,61316.94,conventional,2017,LosAngeles
717,38,2017-04-09,1.01,2993246.61,957440.04,408516.09,106825.66,1520464.82,1460394.98,10162.56,49907.28,conventional,2017,LosAngeles
718,39,2017-04-02,0.98,3100355.01,975079.42,428361.34,95594.45,1601319.8,1542667.95,11742.19,46909.66,conventional,2017,LosAngeles
719,40,2017-03-26,1.12,2583323.58,861802.43,418362.3,83244.93,1219913.92,1168719.39,1177.9,50016.63,conventional,2017,LosAngeles
720,41,2017-03-19,1.11,2737872.14,965781.76,422615.12,89296.88,1260178.38,1209897.81,2474.78,47805.79,conventional,2017,LosAngeles
721,42,2017-03-12,1.12,2633574.94,974290.82,439065.83,94533.02,1125685.27,1067166.21,4495.49,54023.57,conventional,2017,LosAngeles
722,43,2017-03-05,0.99,2768930.88,897311.08,518369.51,83307.14,1269943.15,1214991.2,6376.28,48575.67,conventional,2017,LosAngeles
723,44,2017-02-26,0.82,2935077.5,980146.15,477454.27,70872.57,1406604.51,1341305.37,33291.9,32007.24,conventional,2017,LosAngeles
724,45,2017-02-19,0.79,3033918.41,1029674.7,493496.38,68553.91,1442193.42,1277346.26,130416.16,34431.0,conventional,2017,LosAngeles
725,46,2017-02-12,0.64,3625630.64,1181120.66,592688.22,61331.51,1790490.25,1664506.69,81240.11,44743.45,conventional,2017,LosAngeles
726,47,2017-02-05,0.53,5470227.08,1741607.02,937331.61,89678.63,2701609.82,2656630.42,3465.7,41513.7,conventional,2017,LosAngeles
727,48,2017-01-29,0.6,4230448.98,1439453.61,741369.62,67607.57,1982018.18,1923042.64,29993.97,28981.57,conventional,2017,LosAngeles
728,49,2017-01-22,0.62,4215552.57,1715034.11,663032.28,61799.24,1775686.94,1710186.48,39625.95,25874.51,conventional,2017,LosAngeles
729,50,2017-01-15,0.76,3363407.98,1075572.75,703853.31,61161.98,1522819.94,1442445.76,59205.75,21168.43,conventional,2017,LosAngeles
730,51,2017-01-08,0.89,3120961.67,969758.4,692908.87,72814.14,1385480.26,1288525.3,72837.94,24117.02,conventional,2017,LosAngeles
731,52,2017-01-01,0.84,3551337.17,1223299.39,829896.69,56808.74,1441332.35,1332601.11,88931.96,19799.28,conventional,2017,LosAngeles
732,0,2017-12-31,1.33,1201219.44,36680.16,816261.84,445.17,347832.27,269325.19,78507.08,0.0,conventional,2017,NewYork
733,1,2017-12-24,1.34,1233461.89,36684.62,791089.36,1217.71,404470.2,379573.9,24894.3,2.0,conventional,2017,NewYork
734,2,2017-12-17,1.41,1181560.33,35511.18,661369.74,601.53,484077.88,465885.99,18174.07,17.82,conventional,2017,NewYork
735,3,2017-12-10,1.14,2390308.58,48483.07,1906061.15,1561.82,434202.54,411052.38,23130.51,19.65,conventional,2017,NewYork
736,4,2017-12-03,1.41,1191930.0,42352.0,652690.0,580.0,496308.0,466132.0,30177.0,0.0,conventional,2017,NewYork
737,5,2017-11-26,1.42,1210256.0,39943.0,696301.0,697.0,473316.0,373479.0,99837.0,0.0,conventional,2017,NewYork
738,6,2017-11-19,1.37,1335298.0,47063.0,654065.0,710.0,633460.0,448431.0,185014.0,16.0,conventional,2017,NewYork
739,7,2017-11-12,1.52,1122350.0,51661.0,667319.0,710.0,402660.0,369347.0,33312.0,0.0,conventional,2017,NewYork
740,8,2017-11-05,1.41,1319642.14,61830.21,632293.37,600.5,624918.06,563910.07,60984.25,23.74,conventional,2017,NewYork
741,9,2017-10-29,1.57,1217806.97,74423.5,788262.18,779.34,354341.95,330959.23,23366.81,15.91,conventional,2017,NewYork
742,10,2017-10-22,1.54,1253047.6,71422.68,788731.96,491.71,392401.25,368385.46,24011.81,3.98,conventional,2017,NewYork
743,11,2017-10-15,1.68,1176751.31,75694.79,747793.74,632.63,352630.15,319602.75,33027.4,0.0,conventional,2017,NewYork
744,12,2017-10-08,1.69,1105462.53,75444.57,669974.98,872.2,359170.78,340114.08,19056.7,0.0,conventional,2017,NewYork
745,13,2017-10-01,1.67,1201890.84,83287.52,707902.58,547.17,410153.57,377569.16,32584.41,0.0,conventional,2017,NewYork
746,14,2017-09-24,1.65,1178504.26,77197.18,716125.04,599.08,384582.96,362090.67,22488.31,3.98,conventional,2017,NewYork
747,15,2017-09-17,1.61,1154925.12,71450.66,693111.36,408.14,389954.96,355131.24,34823.72,0.0,conventional,2017,NewYork
748,16,2017-09-10,1.61,1150959.1,76107.84,681320.36,640.77,392890.13,356286.86,35547.71,1055.56,conventional,2017,NewYork
749,17,2017-09-03,1.8,1077993.21,72172.99,630743.85,517.88,374558.49,360305.76,9201.62,5051.11,conventional,2017,NewYork
750,18,2017-08-27,1.81,1100987.66,73400.68,639876.64,702.96,387007.38,358843.51,13593.87,14570.0,conventional,2017,NewYork
751,19,2017-08-20,1.75,1057188.97,72101.32,582403.53,620.27,402063.85,377884.2,20393.67,3785.98,conventional,2017,NewYork
752,20,2017-08-13,1.58,1267239.35,64027.77,686338.23,1222.6,515650.75,462811.56,49542.64,3296.55,conventional,2017,NewYork
753,21,2017-08-06,1.56,1277419.69,59767.3,821262.42,2432.16,393957.81,358318.64,24812.03,10827.14,conventional,2017,NewYork
754,22,2017-07-30,1.52,1306226.34,63098.74,856414.09,3849.65,382863.86,362404.9,17642.09,2816.87,conventional,2017,NewYork
755,23,2017-07-23,1.55,1306877.98,63537.04,830714.94,3112.43,409513.57,380873.57,21311.87,7328.13,conventional,2017,NewYork
756,24,2017-07-16,1.57,1327763.45,71450.18,859372.14,3388.19,393552.94,368995.87,13580.41,10976.66,conventional,2017,NewYork
757,25,2017-07-09,1.63,1442667.56,82965.35,800414.02,3563.36,555724.83,494674.05,42918.63,18132.15,conventional,2017,NewYork
758,26,2017-07-02,1.72,1304560.72,56685.05,733184.24,3145.41,511546.02,270378.6,223986.86,17180.56,conventional,2017,NewYork
759,27,2017-06-25,1.47,1521598.08,53675.18,1060721.23,3691.1,403510.57,260423.69,126518.07,16568.81,conventional,2017,NewYork
760,28,2017-06-18,1.82,1242160.85,55732.76,765117.64,3600.65,417709.8,290382.6,113734.72,13592.48,conventional,2017,NewYork
761,29,2017-06-11,1.74,1374185.78,54293.79,753430.43,3000.9,563460.66,322838.07,233754.81,6867.78,conventional,2017,NewYork
762,30,2017-06-04,1.83,1335461.36,51740.89,834879.59,3267.53,445573.35,345141.25,90033.49,10398.61,conventional,2017,NewYork
763,31,2017-05-28,1.75,1451146.59,52861.92,824445.19,4083.43,569756.05,372163.91,178834.64,18757.5,conventional,2017,NewYork
764,32,2017-05-21,1.8,1298242.54,54128.18,817106.16,3335.37,423672.83,352350.91,70436.92,885.0,conventional,2017,NewYork
765,33,2017-05-14,1.75,1387420.96,51358.7,797684.64,4111.68,534265.94,445866.42,71417.58,16981.94,conventional,2017,NewYork
766,34,2017-05-07,1.65,1746824.6,56814.61,920313.85,3634.42,766061.72,451173.29,305309.26,9579.17,conventional,2017,NewYork
767,35,2017-04-30,1.84,1228100.25,48042.72,808258.75,2747.33,369051.45,314750.54,44523.13,9777.78,conventional,2017,NewYork
768,36,2017-04-23,1.68,1247609.13,45532.93,838408.44,2853.1,360814.66,312758.39,41885.07,6171.2,conventional,2017,NewYork
769,37,2017-04-16,1.76,1222890.71,38975.1,775310.37,4900.16,403705.08,339953.84,55759.57,7991.67,conventional,2017,NewYork
770,38,2017-04-09,1.75,1277721.97,37746.37,775729.89,2839.8,461405.91,407168.08,51164.8,3073.03,conventional,2017,NewYork
771,39,2017-04-02,1.74,1221327.78,36138.61,791416.43,4113.73,389659.01,340915.45,48526.89,216.67,conventional,2017,NewYork
772,40,2017-03-26,1.72,1154893.52,28449.94,717035.68,20182.45,389225.45,330935.25,49533.26,8756.94,conventional,2017,NewYork
773,41,2017-03-19,1.7,1155875.16,16705.37,737596.2,17545.38,384028.21,336742.0,40754.27,6531.94,conventional,2017,NewYork
774,42,2017-03-12,1.76,1163703.37,16828.77,755172.29,12532.1,379170.21,326854.39,49775.54,2540.28,conventional,2017,NewYork
775,43,2017-03-05,1.39,1465568.77,31240.27,1065008.71,34775.18,334544.61,297818.33,33380.45,3345.83,conventional,2017,NewYork
776,44,2017-02-26,1.55,1241381.61,37239.25,855650.14,7080.46,341411.76,269130.72,65872.47,6408.57,conventional,2017,NewYork
777,45,2017-02-19,1.28,1052132.16,107882.24,609206.21,6704.26,328339.45,286438.21,41374.04,527.2,conventional,2017,NewYork
778,46,2017-02-12,1.19,1955395.44,294591.11,1177334.06,13287.33,470182.94,400217.61,63416.03,6549.3,conventional,2017,NewYork
779,47,2017-02-05,1.24,2544483.08,172265.9,1744342.19,279630.35,348244.64,290463.93,50135.53,7645.18,conventional,2017,NewYork
780,48,2017-01-29,1.52,1270564.47,17844.88,816423.62,94445.56,341850.41,285574.23,51331.29,4944.89,conventional,2017,NewYork
781,49,2017-01-22,1.48,1721917.04,15652.26,1169600.51,206537.54,330126.73,288384.55,36337.65,5404.53,conventional,2017,NewYork
782,50,2017-01-15,1.38,1384264.04,14301.61,995747.96,58355.49,315858.98,275101.56,38860.92,1896.5,conventional,2017,NewYork
783,51,2017-01-08,1.29,1532074.69,18585.1,1207607.23,6403.22,299479.14,258470.17,40822.02,186.95,conventional,2017,NewYork
784,52,2017-01-01,1.44,940983.17,10498.68,668183.16,22804.6,239496.73,208504.55,30684.59,307.59,conventional,2017,NewYork
785,0,2018-03-25,1.39,641462.43,26019.52,479186.12,1883.17,134373.62,109938.39,22955.23,1480.0,conventional,2018,Boston
786,1,2018-03-18,1.38,602177.43,24831.59,443903.93,1853.86,131588.05,101891.24,28125.7,1571.11,conventional,2018,Boston
787,2,2018-03-11,1.34,629090.87,23641.04,479640.6,1840.01,123969.22,102902.94,19475.17,1591.11,conventional,2018,Boston
788,3,2018-03-04,1.19,785188.72,20384.08,645988.55,1884.67,116931.42,88147.57,27442.74,1341.11,conventional,2018,Boston
789,4,2018-02-25,1.41,527274.99,19622.47,376506.86,1796.38,129349.28,112254.26,15890.58,1204.44,conventional,2018,Boston
790,5,2018-02-18,1.51,515022.94,16054.89,378699.13,2422.76,117846.16,99085.39,17672.99,1087.78,conventional,2018,Boston
791,6,2018-02-11,1.3,834304.52,23220.89,703749.06,6620.69,100713.88,86124.35,13366.2,1223.33,conventional,2018,Boston
792,7,2018-02-04,1.39,725934.21,21309.4,566751.03,3293.87,134579.91,98025.22,36068.02,486.67,conventional,2018,Boston
793,8,2018-01-28,1.22,800274.4,14384.54,680080.04,2656.9,103152.92,77511.92,25561.0,80.0,conventional,2018,Boston
794,9,2018-01-21,1.12,999783.13,15177.93,865836.92,6492.83,112275.45,85468.78,26806.67,0.0,conventional,2018,Boston
795,10,2018-01-14,1.49,533150.49,10669.09,393026.08,2533.63,126921.69,81610.31,45311.38,0.0,conventional,2018,Boston
796,11,2018-01-07,1.28,685417.51,12012.96,557314.83,4961.24,111128.48,58834.32,52294.16,0.0,conventional,2018,Boston
797,0,2018-03-25,1.04,1960503.39737,1932162.02,2715163.6,92955.04,1946728.78,1827362.5,37434.21,81932.07,conventional,2018,California
798,1,2018-03-18,1.02,1960503.39737,2161037.82,2305253.24,94087.86,2241705.19,2116307.93,38597.17,86800.09,conventional,2018,California
799,2,2018-03-11,1.11,1960503.39737,2277437.31,1750118.87,108244.33,2352804.92,2230913.33,41105.34,80786.25,conventional,2018,California
800,3,2018-03-04,1.13,6295529.61,2380723.98,1676629.99,116796.74,2121378.9,1992549.07,47126.97,81702.86,conventional,2018,California
801,4,2018-02-25,1.03,1960503.39737,2666133.31,1947660.32,110662.05,2025905.78,1908897.38,42064.35,74944.05,conventional,2018,California
802,5,2018-02-18,1.1,6379219.83,2086478.7,2413234.64,114573.33,1764933.16,1640897.04,47009.82,77026.3,conventional,2018,California
803,6,2018-02-11,0.98,1960503.39737,2787033.93,1781591.88,119593.17,2030139.12,1930311.89,31301.69,68525.54,conventional,2018,California
804,7,2018-02-04,0.8,1960503.39737,4473811.63,4097591.67,146357.78,2176916.69,2072477.62,34196.27,70242.8,conventional,2018,California
805,8,2018-01-28,1.16,6134040.58,2254631.8,2185495.65,121090.87,1572822.26,1480527.7,24545.94,67748.62,conventional,2018,California
806,9,2018-01-21,1.12,1960503.39737,2378177.09,2590301.7,122950.68,1518581.17,1431898.88,24801.59,61880.7,conventional,2018,California
807,10,2018-01-14,1.27,5927016.73,2098762.55,2356359.93,151045.33,1320848.92,1226559.09,25390.97,68898.86,conventional,2018,California
808,11,2018-01-07,1.19,5756632.36,2350838.88,1704810.36,135053.06,1565930.06,1465321.32,25951.12,74657.62,conventional,2018,California
809,0,2018-03-25,1.36,908202.13,142681.06,463136.28,174975.75,127409.04,103579.41,22467.04,1362.59,conventional,2018,Chicago
810,1,2018-03-18,1.42,841171.24,85185.29,435552.05,174149.72,146284.18,110035.76,34764.91,1483.51,conventional,2018,Chicago
811,2,2018-03-11,1.54,830421.03,95041.64,454041.33,142564.1,138773.96,100438.58,37184.96,1150.42,conventional,2018,Chicago
812,3,2018-03-04,1.53,820728.47,109595.38,465039.55,104755.22,141338.32,97377.72,42517.93,1442.67,conventional,2018,Chicago
813,4,2018-02-25,1.51,794925.31,74465.63,452448.67,131640.53,136370.48,91023.86,44466.75,879.87,conventional,2018,Chicago
814,5,2018-02-18,1.53,736317.26,67207.4,403149.52,131732.99,134227.35,98803.7,35146.84,276.81,conventional,2018,Chicago
815,6,2018-02-11,1.39,897178.36,131360.75,488374.4,154223.75,123219.46,85210.17,37063.73,945.56,conventional,2018,Chicago
816,7,2018-02-04,0.88,1802646.35,257095.68,1235325.42,158735.41,151489.84,91953.59,59112.77,423.48,conventional,2018,Chicago
817,8,2018-01-28,1.36,947968.47,108233.69,515116.55,124271.04,200347.19,79871.28,120462.37,13.54,conventional,2018,Chicago
818,9,2018-01-21,1.42,951648.11,110759.53,473797.46,154585.97,212505.15,79124.15,133370.44,10.56,conventional,2018,Chicago
819,10,2018-01-14,1.64,762997.53,82376.44,440322.05,134141.55,106157.49,93374.57,12782.92,0.0,conventional,2018,Chicago
